0.354033	55.000000	2.5000E-006	3.0000E-007
0.390000	55.000000	6.5000E-006	8.0000E-007
0.459983	55.000000	1.2400E-004	1.2000E-005
0.463017	55.000000	1.1600E-004	1.2000E-005
0.564958	55.000000	5.0000E-006	5.0000E-007
0.749992	55.000000	1.0000E-006	1.0000E-007
1.061017	55.000000	2.7000E-007	3.0000E-008
