   1.30 keV   6.561E-02  1.910E-01      25 A        28 A        21 A   
   1.40 keV   6.809E-02  1.942E-01      27 A        29 A        22 A   
   1.50 keV   7.048E-02  1.970E-01      28 A        31 A        23 A   
   1.60 keV   7.279E-02  1.996E-01      29 A        32 A        24 A   
   1.70 keV   7.503E-02  2.020E-01      31 A        33 A        25 A   
   1.80 keV   7.720E-02  2.042E-01      32 A        35 A        26 A   
   2.00 keV   8.138E-02  2.082E-01      35 A        37 A        28 A   
   2.25 keV   8.631E-02  2.123E-01      38 A        40 A        31 A   
   2.50 keV   9.098E-02  2.158E-01      41 A        43 A        33 A   
   2.75 keV   9.542E-02  2.187E-01      45 A        46 A        35 A   
   3.00 keV   9.967E-02  2.212E-01      48 A        49 A        37 A   
   3.25 keV   1.037E-01  2.234E-01      51 A        52 A        39 A   
   3.50 keV   1.077E-01  2.252E-01      54 A        54 A        41 A   
   3.75 keV   1.114E-01  2.267E-01      57 A        57 A        43 A   
   4.00 keV   1.151E-01  2.280E-01      60 A        60 A        45 A   
   4.50 keV   1.221E-01  2.301E-01      67 A        65 A        49 A   
   5.00 keV   1.287E-01  2.316E-01      73 A        70 A        53 A   
   5.50 keV   1.349E-01  2.326E-01      79 A        75 A        57 A   
   6.00 keV   1.410E-01  2.332E-01      85 A        80 A        61 A   
   6.50 keV   1.467E-01  2.336E-01      92 A        85 A        64 A   
   7.00 keV   1.522E-01  2.337E-01      98 A        90 A        68 A   
   8.00 keV   1.628E-01  2.333E-01     110 A       100 A        75 A   
   9.00 keV   1.726E-01  2.324E-01     122 A       110 A        81 A   
  10.00 keV   1.820E-01  2.311E-01     135 A       119 A        89 A   
  11.00 keV   1.908E-01  2.295E-01     147 A       127 A        95 A   
  12.00 keV   1.993E-01  2.278E-01     160 A       136 A       102 A   
  13.00 keV   2.075E-01  2.259E-01     172 A       145 A       109 A   
  14.00 keV   2.153E-01  2.239E-01     184 A       153 A       115 A   
  15.00 keV   2.229E-01  2.219E-01     197 A       161 A       121 A   
  16.00 keV   2.302E-01  2.198E-01     209 A       170 A       128 A   
  17.00 keV   2.373E-01  2.177E-01     222 A       178 A       134 A   
  18.00 keV   2.441E-01  2.156E-01     235 A       186 A       140 A   
  20.00 keV   2.573E-01  2.115E-01     260 A       201 A       153 A   
  22.50 keV   2.729E-01  2.064E-01     292 A       220 A       168 A   
  25.00 keV   2.888E-01  2.014E-01     323 A       238 A       182 A   
  27.50 keV   3.055E-01  1.967E-01     355 A       256 A       197 A   
  30.00 keV   3.214E-01  1.921E-01     387 A       273 A       211 A   
  32.50 keV   3.367E-01  1.878E-01     419 A       289 A       225 A   
  35.00 keV   3.517E-01  1.836E-01     450 A       306 A       238 A   
  37.50 keV   3.664E-01  1.797E-01     481 A       321 A       251 A   
  40.00 keV   3.812E-01  1.759E-01     513 A       336 A       264 A   
  45.00 keV   4.099E-01  1.689E-01     575 A       365 A       289 A   
  50.00 keV   4.372E-01  1.625E-01     637 A       392 A       313 A   
  55.00 keV   4.627E-01  1.566E-01     698 A       417 A       336 A   
  60.00 keV   4.868E-01  1.513E-01     758 A       442 A       358 A   
  65.00 keV   5.096E-01  1.463E-01     818 A       465 A       379 A   
  70.00 keV   5.313E-01  1.417E-01     878 A       487 A       400 A   
  80.00 keV   5.723E-01  1.334E-01     996 A       527 A       439 A   
  90.00 keV   6.109E-01  1.262E-01    1111 A       565 A       476 A   
 100.00 keV   6.476E-01  1.199E-01    1225 A       600 A       510 A   
 110.00 keV   6.830E-01  1.143E-01    1337 A       632 A       543 A   
 120.00 keV   7.173E-01  1.092E-01    1446 A       662 A       574 A   
 130.00 keV   7.507E-01  1.047E-01    1554 A       689 A       604 A   
 140.00 keV   7.834E-01  1.006E-01    1660 A       715 A       632 A   
 150.00 keV   8.155E-01  9.681E-02    1764 A       739 A       659 A   
 160.00 keV   8.469E-01  9.337E-02    1865 A       762 A       684 A   
 170.00 keV   8.778E-01  9.020E-02    1965 A       783 A       708 A   
 180.00 keV   9.081E-01  8.727E-02    2064 A       803 A       732 A   
 200.00 keV   9.672E-01  8.204E-02    2255 A       840 A       775 A   
 225.00 keV   1.038E+00  7.643E-02    2485 A       881 A       825 A   
 250.00 keV   1.106E+00  7.165E-02    2706 A       917 A       871 A   
 275.00 keV   1.170E+00  6.750E-02    2918 A       949 A       912 A   
 300.00 keV   1.231E+00  6.387E-02    3124 A       978 A       951 A   
 325.00 keV   1.290E+00  6.067E-02    3322 A      1004 A       986 A   
 350.00 keV   1.345E+00  5.781E-02    3515 A      1027 A      1019 A   
 375.00 keV   1.398E+00  5.524E-02    3702 A      1049 A      1049 A   
 400.00 keV   1.448E+00  5.292E-02    3884 A      1069 A      1078 A   
 450.00 keV   1.542E+00  4.889E-02    4236 A      1104 A      1131 A   
 500.00 keV   1.629E+00  4.549E-02    4572 A      1135 A      1178 A   
 550.00 keV   1.711E+00  4.259E-02    4896 A      1163 A      1221 A   
 600.00 keV   1.788E+00  4.008E-02    5208 A      1187 A      1260 A   
 650.00 keV   1.861E+00  3.788E-02    5509 A      1209 A      1295 A   
 700.00 keV   1.930E+00  3.594E-02    5801 A      1228 A      1328 A   
 800.00 keV   2.060E+00  3.265E-02    6362 A      1264 A      1388 A   
 900.00 keV   2.180E+00  2.997E-02    6894 A      1294 A      1440 A   
   1.00 MeV   2.290E+00  2.773E-02    7403 A      1319 A      1486 A   
   1.10 MeV   2.392E+00  2.584E-02    7891 A      1342 A      1528 A   
   1.20 MeV   2.486E+00  2.422E-02    8363 A      1362 A      1566 A   
   1.30 MeV   2.573E+00  2.280E-02    8819 A      1380 A      1601 A   
   1.40 MeV   2.654E+00  2.156E-02    9262 A      1397 A      1633 A   
   1.50 MeV   2.728E+00  2.046E-02    9694 A      1412 A      1663 A   
   1.60 MeV   2.797E+00  1.947E-02    1.01 um     1425 A      1691 A   
   1.70 MeV   2.861E+00  1.859E-02    1.05 um     1438 A      1717 A   
   1.80 MeV   2.920E+00  1.779E-02    1.09 um     1450 A      1741 A   
   2.00 MeV   3.026E+00  1.639E-02    1.17 um     1474 A      1787 A   
   2.25 MeV   3.138E+00  1.496E-02    1.27 um     1501 A      1838 A   
   2.50 MeV   3.232E+00  1.377E-02    1.36 um     1525 A      1884 A   
   2.75 MeV   3.309E+00  1.277E-02    1.45 um     1547 A      1926 A   
   3.00 MeV   3.374E+00  1.192E-02    1.54 um     1567 A      1965 A   
   3.25 MeV   3.427E+00  1.118E-02    1.63 um     1585 A      2002 A   
   3.50 MeV   3.472E+00  1.054E-02    1.71 um     1603 A      2036 A   
   3.75 MeV   3.508E+00  9.972E-03    1.80 um     1619 A      2069 A   
   4.00 MeV   3.538E+00  9.467E-03    1.88 um     1635 A      2100 A   
   4.50 MeV   3.582E+00  8.607E-03    2.05 um     1672 A      2158 A   
   5.00 MeV   3.608E+00  7.901E-03    2.22 um     1707 A      2212 A   
   5.50 MeV   3.621E+00  7.310E-03    2.38 um     1741 A      2263 A   
   6.00 MeV   3.624E+00  6.807E-03    2.55 um     1772 A      2311 A   
   6.50 MeV   3.620E+00  6.374E-03    2.71 um     1803 A      2358 A   
   7.00 MeV   3.609E+00  5.996E-03    2.88 um     1833 A      2403 A   
   8.00 MeV   3.574E+00  5.369E-03    3.21 um     1919 A      2490 A   
   9.00 MeV   3.526E+00  4.868E-03    3.55 um     2003 A      2573 A   
  10.00 MeV   3.471E+00  4.459E-03    3.89 um     2085 A      2654 A   
  11.00 MeV   3.411E+00  4.117E-03    4.24 um     2165 A      2733 A   
  12.00 MeV   3.349E+00  3.827E-03    4.59 um     2245 A      2811 A   
  13.00 MeV   3.285E+00  3.577E-03    4.96 um     2325 A      2889 A   
  14.00 MeV   3.221E+00  3.361E-03    5.32 um     2404 A      2967 A   
  15.00 MeV   3.157E+00  3.170E-03    5.70 um     2484 A      3045 A   
  16.00 MeV   3.094E+00  3.002E-03    6.09 um     2564 A      3123 A   
  17.00 MeV   3.032E+00  2.851E-03    6.48 um     2645 A      3202 A   
  18.00 MeV   2.972E+00  2.716E-03    6.88 um     2726 A      3281 A   
  20.00 MeV   2.855E+00  2.483E-03    7.70 um     3005 A      3443 A   
  22.50 MeV   2.718E+00  2.245E-03    8.78 um     3418 A      3651 A   
  25.00 MeV   2.603E+00  2.051E-03    9.91 um     3819 A      3866 A   
  27.50 MeV   2.500E+00  1.890E-03   11.09 um     4213 A      4088 A   
  30.00 MeV   2.393E+00  1.754E-03   12.32 um     4603 A      4318 A   
  32.50 MeV   2.298E+00  1.637E-03   13.60 um     4993 A      4556 A   
  35.00 MeV   2.211E+00  1.535E-03   14.93 um     5385 A      4803 A   
  37.50 MeV   2.129E+00  1.446E-03   16.32 um     5778 A      5058 A   
  40.00 MeV   2.053E+00  1.368E-03   17.76 um     6174 A      5323 A   
  45.00 MeV   1.916E+00  1.235E-03   20.79 um     7606 A      5878 A   
  50.00 MeV   1.796E+00  1.127E-03   24.04 um     8970 A      6469 A   
  55.00 MeV   1.691E+00  1.037E-03   27.49 um     1.03 um     7097 A   
  60.00 MeV   1.598E+00  9.611E-04   31.15 um     1.16 um     7760 A   
  65.00 MeV   1.516E+00  8.961E-04   35.01 um     1.29 um     8459 A   
  70.00 MeV   1.442E+00  8.398E-04   39.08 um     1.43 um     9193 A   
  80.00 MeV   1.316E+00  7.470E-04   47.82 um     1.90 um     1.08 um  
  90.00 MeV   1.213E+00  6.735E-04   57.35 um     2.35 um     1.25 um  
 100.00 MeV   1.126E+00  6.138E-04   67.65 um     2.78 um     1.43 um
