549.999 eV    3.051E-01  1.458E+00   11.76 um     4.37 um     3.32 um  
599.999 eV    3.187E-01  1.480E+00   12.48 um     4.60 um     3.49 um  
649.999 eV    3.317E-01  1.500E+00   13.19 um     4.83 um     3.67 um  
699.999 eV    3.443E-01  1.518E+00   13.89 um     5.04 um     3.83 um  
799.999 eV    3.680E-01  1.548E+00   15.27 um     5.47 um     4.16 um  
899.999 eV    3.903E-01  1.572E+00   16.61 um     5.87 um     4.48 um  
999.999 eV    4.115E-01  1.591E+00   17.93 um     6.27 um     4.78 um  
   1.10 keV   4.315E-01  1.606E+00   19.24 um     6.66 um     5.08 um  
   1.20 keV   4.507E-01  1.619E+00   20.52 um     7.04 um     5.37 um  
   1.30 keV   4.691E-01  1.628E+00   21.79 um     7.41 um     5.66 um  
   1.40 keV   4.868E-01  1.636E+00   23.05 um     7.77 um     5.94 um  
   1.50 keV   5.039E-01  1.643E+00   24.30 um     8.13 um     6.21 um  
   1.60 keV   5.205E-01  1.647E+00   25.54 um     8.49 um     6.48 um  
   1.70 keV   5.365E-01  1.651E+00   26.77 um     8.83 um     6.74 um  
   1.80 keV   5.520E-01  1.653E+00   27.99 um     9.18 um     7.01 um  
   2.00 keV   5.819E-01  1.655E+00   30.42 um     9.85 um     7.52 um  
   2.25 keV   6.172E-01  1.654E+00   33.42 um    10.68 um     8.14 um  
   2.50 keV   6.506E-01  1.650E+00   36.40 um    11.48 um     8.75 um  
   2.75 keV   6.823E-01  1.643E+00   39.35 um    12.27 um     9.35 um  
   3.00 keV   7.126E-01  1.634E+00   42.28 um    13.04 um     9.93 um  
   3.25 keV   7.417E-01  1.625E+00   45.20 um    13.79 um    10.50 um  
   3.50 keV   7.697E-01  1.614E+00   48.11 um    14.54 um    11.06 um  
   3.75 keV   7.968E-01  1.603E+00   51.00 um    15.27 um    11.62 um  
   4.00 keV   8.229E-01  1.591E+00   53.89 um    15.98 um    12.17 um  
   4.50 keV   8.728E-01  1.566E+00   59.63 um    17.39 um    13.24 um  
   5.00 keV   9.200E-01  1.541E+00   65.35 um    18.77 um    14.29 um  
   5.50 keV   9.649E-01  1.515E+00   71.05 um    20.10 um    15.32 um  
   6.00 keV   1.008E+00  1.490E+00   76.72 um    21.40 um    16.33 um  
   6.50 keV   1.049E+00  1.465E+00   82.38 um    22.67 um    17.33 um  
   7.00 keV   1.089E+00  1.441E+00   88.02 um    23.91 um    18.31 um  
   8.00 keV   1.164E+00  1.395E+00   99.26 um    26.33 um    20.23 um  
   9.00 keV   1.234E+00  1.351E+00  110.43 um    28.64 um    22.10 um  
  10.00 keV   1.301E+00  1.309E+00  121.54 um    30.86 um    23.93 um  
  11.00 keV   1.365E+00  1.271E+00  132.60 um    33.00 um    25.72 um  
  12.00 keV   1.425E+00  1.235E+00  143.59 um    35.05 um    27.48 um  
  13.00 keV   1.483E+00  1.201E+00  154.52 um    37.03 um    29.20 um  
  14.00 keV   1.539E+00  1.169E+00  165.38 um    38.93 um    30.89 um  
  15.00 keV   1.593E+00  1.139E+00  176.19 um    40.78 um    32.54 um  
  16.00 keV   1.646E+00  1.110E+00  186.92 um    42.56 um    34.17 um  
  17.00 keV   1.696E+00  1.084E+00  197.59 um    44.28 um    35.77 um  
  18.00 keV   1.745E+00  1.059E+00  208.20 um    45.94 um    37.34 um  
  20.00 keV   1.840E+00  1.012E+00  229.21 um    49.16 um    40.40 um  
  22.50 keV   1.951E+00  9.603E-01  255.10 um    52.92 um    44.09 um  
  25.00 keV   2.054E+00  9.143E-01  280.58 um    56.42 um    47.62 um  
