169.999 eV    3.893E-02  1.058E-02      35 A        52 A        38 A   
179.999 eV    4.006E-02  1.065E-02      37 A        54 A        40 A   
199.999 eV    4.223E-02  1.077E-02      40 A        57 A        42 A   
224.999 eV    4.479E-02  1.088E-02      44 A        62 A        46 A   
249.999 eV    4.722E-02  1.097E-02      48 A        66 A        49 A   
274.999 eV    4.952E-02  1.103E-02      52 A        70 A        52 A   
299.999 eV    5.172E-02  1.107E-02      56 A        74 A        55 A   
324.999 eV    5.383E-02  1.110E-02      60 A        78 A        58 A   
349.999 eV    5.587E-02  1.112E-02      64 A        81 A        61 A   
374.999 eV    5.783E-02  1.112E-02      68 A        85 A        63 A   
399.999 eV    5.972E-02  1.112E-02      71 A        88 A        66 A   
449.999 eV    6.335E-02  1.110E-02      79 A        95 A        71 A   
499.999 eV    6.677E-02  1.105E-02      87 A       101 A        77 A   
549.999 eV    7.003E-02  1.099E-02      94 A       108 A        81 A   
599.999 eV    7.315E-02  1.092E-02     102 A       114 A        86 A   
649.999 eV    7.613E-02  1.085E-02     109 A       119 A        91 A   
699.999 eV    7.901E-02  1.077E-02     117 A       125 A        95 A   
799.999 eV    8.446E-02  1.059E-02     132 A       136 A       104 A   
899.999 eV    8.958E-02  1.041E-02     147 A       146 A       112 A   
999.999 eV    9.443E-02  1.023E-02     161 A       156 A       120 A   
   1.10 keV   9.904E-02  1.004E-02     176 A       165 A       128 A   
   1.20 keV   1.034E-01  9.863E-03     190 A       174 A       135 A   
   1.30 keV   1.077E-01  9.687E-03     205 A       182 A       142 A   
   1.40 keV   1.117E-01  9.516E-03     219 A       190 A       149 A   
   1.50 keV   1.157E-01  9.351E-03     234 A       198 A       156 A   
   1.60 keV   1.194E-01  9.190E-03     248 A       205 A       163 A   
   1.70 keV   1.231E-01  9.035E-03     262 A       213 A       169 A   
   1.80 keV   1.267E-01  8.885E-03     276 A       220 A       175 A   
   2.00 keV   1.335E-01  8.601E-03     304 A       233 A       187 A   
   2.25 keV   1.408E-01  8.272E-03     339 A       249 A       201 A   
   2.50 keV   1.475E-01  7.970E-03     373 A       263 A       215 A   
   2.75 keV   1.539E-01  7.692E-03     408 A       277 A       228 A   
   3.00 keV   1.600E-01  7.436E-03     441 A       290 A       240 A   
   3.25 keV   1.657E-01  7.199E-03     475 A       302 A       252 A   
   3.50 keV   1.713E-01  6.979E-03     508 A       314 A       264 A   
   3.75 keV   1.767E-01  6.775E-03     541 A       325 A       275 A   
   4.00 keV   1.819E-01  6.584E-03     574 A       336 A       285 A   
   4.50 keV   1.918E-01  6.237E-03     639 A       356 A       306 A   
   5.00 keV   2.013E-01  5.931E-03     702 A       374 A       325 A   
   5.50 keV   2.104E-01  5.659E-03     764 A       391 A       343 A   
   6.00 keV   2.192E-01  5.414E-03     825 A       407 A       360 A   
   6.50 keV   2.277E-01  5.193E-03     885 A       421 A       376 A   
