17.9999 eV    5.520E-02  4.474E-01    1.52 um     7002 A      5063 A   
19.9999 eV    5.819E-02  4.703E-01    1.59 um     7349 A      5312 A   
22.4999 eV    6.172E-02  4.970E-01    1.68 um     7757 A      5606 A   
24.9999 eV    6.506E-02  5.217E-01    1.77 um     8142 A      5884 A   
27.4999 eV    6.823E-02  5.448E-01    1.85 um     8506 A      6147 A   
29.9999 eV    7.127E-02  5.665E-01    1.93 um     8854 A      6399 A   
32.4999 eV    7.418E-02  5.869E-01    2.01 um     9186 A      6641 A   
34.9999 eV    7.698E-02  6.062E-01    2.09 um     9505 A      6874 A   
37.4999 eV    7.968E-02  6.246E-01    2.16 um     9813 A      7099 A   
39.9999 eV    8.229E-02  6.420E-01    2.23 um     1.01 um     7317 A   
44.9999 eV    8.729E-02  6.746E-01    2.37 um     1.07 um     7735 A   
49.9999 eV    9.201E-02  7.046E-01    2.50 um     1.12 um     8132 A   
54.9999 eV    9.650E-02  7.323E-01    2.62 um     1.17 um     8511 A   
59.9999 eV    1.008E-01  7.580E-01    2.74 um     1.22 um     8875 A   
64.9999 eV    1.049E-01  7.821E-01    2.86 um     1.27 um     9226 A   
69.9999 eV    1.089E-01  8.048E-01    2.98 um     1.31 um     9565 A   
79.9999 eV    1.164E-01  8.462E-01    3.20 um     1.40 um     1.02 um  
89.9999 eV    1.234E-01  8.835E-01    3.41 um     1.48 um     1.08 um  
99.9999 eV    1.301E-01  9.174E-01    3.61 um     1.56 um     1.14 um  
    110 eV    1.365E-01  9.483E-01    3.81 um     1.63 um     1.20 um  
    120 eV    1.425E-01  9.768E-01    4.00 um     1.70 um     1.25 um  
    130 eV    1.484E-01  1.003E+00    4.19 um     1.77 um     1.30 um  
139.999 eV    1.540E-01  1.028E+00    4.37 um     1.84 um     1.36 um  
149.999 eV    1.594E-01  1.051E+00    4.55 um     1.90 um     1.41 um  
159.999 eV    1.646E-01  1.072E+00    4.72 um     1.97 um     1.45 um  
169.999 eV    1.697E-01  1.092E+00    4.89 um     2.03 um     1.50 um  
179.999 eV    1.746E-01  1.111E+00    5.06 um     2.09 um     1.55 um  
199.999 eV    1.840E-01  1.146E+00    5.39 um     2.20 um     1.64 um  
224.999 eV    1.952E-01  1.185E+00    5.79 um     2.34 um     1.74 um  
249.999 eV    2.057E-01  1.220E+00    6.18 um     2.47 um     1.85 um  
274.999 eV    2.158E-01  1.251E+00    6.55 um     2.60 um     1.95 um  
299.999 eV    2.254E-01  1.278E+00    6.92 um     2.73 um     2.04 um  
324.999 eV    2.346E-01  1.304E+00    7.28 um     2.85 um     2.14 um  
349.999 eV    2.434E-01  1.327E+00    7.63 um     2.97 um     2.23 um  
374.999 eV    2.520E-01  1.348E+00    7.98 um     3.08 um     2.32 um  
399.999 eV    2.602E-01  1.367E+00    8.32 um     3.19 um     2.41 um  
449.999 eV    2.760E-01  1.402E+00    9.00 um     3.41 um     2.58 um  
499.999 eV    2.909E-01  1.432E+00    9.65 um     3.62 um     2.74 um  
549.999 eV    3.051E-01  1.458E+00   10.29 um     3.83 um     2.90 um  
599.999 eV    3.187E-01  1.480E+00   10.92 um     4.03 um     3.06 um  
649.999 eV    3.317E-01  1.500E+00   11.54 um     4.22 um     3.21 um  
699.999 eV    3.443E-01  1.518E+00   12.16 um     4.41 um     3.35 um  
799.999 eV    3.680E-01  1.548E+00   13.36 um     4.78 um     3.64 um  
899.999 eV    3.903E-01  1.572E+00   14.54 um     5.14 um     3.92 um  
999.999 eV    4.115E-01  1.591E+00   15.69 um     5.49 um     4.19 um  
   1.10 keV   4.315E-01  1.606E+00   16.83 um     5.83 um     4.45 um  
   1.20 keV   4.507E-01  1.619E+00   17.96 um     6.16 um     4.70 um  
   1.30 keV   4.691E-01  1.628E+00   19.07 um     6.48 um     4.95 um  
   1.40 keV   4.868E-01  1.636E+00   20.17 um     6.80 um     5.19 um  
   1.50 keV   5.039E-01  1.643E+00   21.26 um     7.12 um     5.43 um  
   1.60 keV   5.205E-01  1.647E+00   22.35 um     7.43 um     5.67 um  
   1.70 keV   5.365E-01  1.651E+00   23.42 um     7.73 um     5.90 um  
   1.80 keV   5.520E-01  1.653E+00   24.49 um     8.03 um     6.13 um  
   2.00 keV   5.819E-01  1.655E+00   26.62 um     8.62 um     6.58 um  
   2.25 keV   6.172E-01  1.654E+00   29.24 um     9.34 um     7.13 um  
   2.50 keV   6.506E-01  1.650E+00   31.85 um    10.05 um     7.66 um  
   2.75 keV   6.823E-01  1.643E+00   34.43 um    10.73 um     8.18 um  
   3.00 keV   7.126E-01  1.634E+00   37.00 um    11.41 um     8.69 um  
   3.25 keV   7.417E-01  1.625E+00   39.55 um    12.07 um     9.19 um  
   3.50 keV   7.697E-01  1.614E+00   42.09 um    12.72 um     9.68 um  
   3.75 keV   7.968E-01  1.603E+00   44.63 um    13.36 um    10.17 um  
   4.00 keV   8.229E-01  1.591E+00   47.15 um    13.99 um    10.64 um  
   4.50 keV   8.728E-01  1.566E+00   52.18 um    15.22 um    11.58 um  
   5.00 keV   9.200E-01  1.541E+00   57.18 um    16.42 um    12.50 um  
   5.50 keV   9.649E-01  1.515E+00   62.17 um    17.59 um    13.40 um  
   6.00 keV   1.008E+00  1.490E+00   67.13 um    18.73 um    14.29 um  
   6.50 keV   1.049E+00  1.465E+00   72.08 um    19.84 um    15.16 um  
   7.00 keV   1.089E+00  1.441E+00   77.02 um    20.92 um    16.02 um  
   8.00 keV   1.164E+00  1.395E+00   86.85 um    23.04 um    17.70 um  
   9.00 keV   1.234E+00  1.351E+00   96.62 um    25.06 um    19.34 um  
  10.00 keV   1.301E+00  1.309E+00  106.35 um    27.00 um    20.94 um  
  11.00 keV   1.365E+00  1.271E+00  116.02 um    28.87 um    22.51 um  
  12.00 keV   1.425E+00  1.235E+00  125.64 um    30.67 um    24.04 um  
  13.00 keV   1.483E+00  1.201E+00  135.20 um    32.40 um    25.55 um  
  14.00 keV   1.539E+00  1.169E+00  144.71 um    34.07 um    27.03 um  
  15.00 keV   1.593E+00  1.139E+00  154.16 um    35.68 um    28.48 um  
  16.00 keV   1.646E+00  1.110E+00  163.56 um    37.24 um    29.90 um  
  17.00 keV   1.696E+00  1.084E+00  172.89 um    38.74 um    31.30 um  
  18.00 keV   1.745E+00  1.059E+00  182.17 um    40.20 um    32.67 um  
  20.00 keV   1.840E+00  1.012E+00  200.56 um    43.01 um    35.35 um  
  22.50 keV   1.951E+00  9.603E-01  223.21 um    46.31 um    38.57 um  
  25.00 keV   2.054E+00  9.143E-01  245.51 um    49.37 um    41.67 um  
  27.50 keV   2.142E+00  8.733E-01  267.51 um    52.24 um    44.64 um  
  30.00 keV   2.219E+00  8.364E-01  289.27 um    54.95 um    47.51 um  
  32.50 keV   2.287E+00  8.030E-01  310.83 um    57.51 um    50.28 um  
  35.00 keV   2.350E+00  7.726E-01  332.21 um    59.96 um    52.96 um  
  37.50 keV   2.408E+00  7.448E-01  353.44 um    62.29 um    55.56 um  
  40.00 keV   2.463E+00  7.192E-01  374.51 um    64.53 um    58.09 um  
  45.00 keV   2.563E+00  6.738E-01  416.25 um    68.84 um    62.95 um  
  50.00 keV   2.655E+00  6.346E-01  457.43 um    72.84 um    67.58 um  
  55.00 keV   2.742E+00  6.003E-01  498.08 um    76.56 um    71.99 um  
  60.00 keV   2.825E+00  5.701E-01  538.20 um    80.04 um    76.22 um  
  65.00 keV   2.905E+00  5.432E-01  577.79 um    83.30 um    80.26 um  
  70.00 keV   2.982E+00  5.191E-01  616.86 um    86.36 um    84.15 um  
  80.00 keV   3.129E+00  4.776E-01  693.47 um    92.28 um    91.49 um  
  90.00 keV   3.269E+00  4.430E-01  768.09 um    97.56 um    98.30 um  
 100.00 keV   3.401E+00  4.137E-01  840.84 um   102.34 um   104.66 um  
 110.00 keV   3.526E+00  3.885E-01  911.83 um   106.68 um   110.61 um  
 120.00 keV   3.644E+00  3.666E-01  981.20 um   110.66 um   116.21 um  
 130.00 keV   3.757E+00  3.473E-01    1.05 mm   114.33 um   121.48 um  
 140.00 keV   3.864E+00  3.302E-01    1.12 mm   117.72 um   126.46 um  
 150.00 keV   3.966E+00  3.149E-01    1.18 mm   120.88 um   131.19 um  
 160.00 keV   4.064E+00  3.011E-01    1.24 mm   123.83 um   135.68 um  
 170.00 keV   4.159E+00  2.886E-01    1.31 mm   126.60 um   139.96 um  
 180.00 keV   4.250E+00  2.772E-01    1.37 mm   129.20 um   144.05 um  
 200.00 keV   4.426E+00  2.572E-01    1.49 mm   134.49 um   151.70 um  
 225.00 keV   4.636E+00  2.364E-01    1.63 mm   140.64 um   160.42 um  
 250.00 keV   4.837E+00  2.190E-01    1.77 mm   146.06 um   168.34 um  
 275.00 keV   5.029E+00  2.042E-01    1.91 mm   150.89 um   175.58 um  
 300.00 keV   5.214E+00  1.915E-01    2.04 mm   155.23 um   182.25 um  
 325.00 keV   5.392E+00  1.804E-01    2.17 mm   159.17 um   188.42 um  
 350.00 keV   5.564E+00  1.707E-01    2.29 mm   162.76 um   194.15 um  
 375.00 keV   5.729E+00  1.621E-01    2.41 mm   166.06 um   199.50 um  
 400.00 keV   5.890E+00  1.543E-01    2.53 mm   169.11 um   204.51 um  
 450.00 keV   6.197E+00  1.411E-01    2.75 mm   175.99 um   213.65 um  
 500.00 keV   6.489E+00  1.301E-01    2.97 mm   181.97 um   221.80 um  
 550.00 keV   6.768E+00  1.209E-01    3.18 mm   187.25 um   229.15 um  
 600.00 keV   7.039E+00  1.130E-01    3.38 mm   191.95 um   235.83 um  
 650.00 keV   7.302E+00  1.061E-01    3.57 mm   196.18 um   241.92 um  
 700.00 keV   7.560E+00  1.002E-01    3.76 mm   200.01 um   247.52 um  
 800.00 keV   8.061E+00  9.014E-02    4.11 mm   209.70 um   257.48 um  
 900.00 keV   8.548E+00  8.208E-02    4.45 mm   217.85 um   266.09 um  
   1.00 MeV   9.021E+00  7.545E-02    4.76 mm   224.83 um   273.64 um  
   1.10 MeV   9.480E+00  6.990E-02    5.06 mm   230.91 um   280.32 um  
   1.20 MeV   9.923E+00  6.516E-02    5.35 mm   236.26 um   286.29 um  
   1.30 MeV   1.035E+01  6.107E-02    5.63 mm   241.03 um   291.67 um  
   1.40 MeV   1.075E+01  5.750E-02    5.89 mm   245.32 um   296.55 um  
   1.50 MeV   1.114E+01  5.436E-02    6.15 mm   249.22 um   301.01 um  
   1.60 MeV   1.150E+01  5.157E-02    6.39 mm   252.78 um   305.11 um  
   1.70 MeV   1.184E+01  4.907E-02    6.63 mm   256.07 um   308.90 um  
   1.80 MeV   1.216E+01  4.682E-02    6.87 mm   259.13 um   312.43 um  
   2.00 MeV   1.272E+01  4.293E-02    7.32 mm   268.49 um   318.81 um  
   2.25 MeV   1.329E+01  3.894E-02    7.86 mm   280.81 um   325.81 um  
   2.50 MeV   1.373E+01  3.568E-02    8.38 mm   291.70 um   331.98 um  
   2.75 MeV   1.406E+01  3.295E-02    8.88 mm   301.58 um   337.53 um  
   3.00 MeV   1.429E+01  3.064E-02    9.38 mm   310.74 um   342.61 um  
   3.25 MeV   1.445E+01  2.865E-02    9.87 mm   319.36 um   347.32 um  
   3.50 MeV   1.454E+01  2.692E-02   10.35 mm   327.58 um   351.73 um  
   3.75 MeV   1.458E+01  2.540E-02   10.83 mm   335.50 um   355.90 um  
   4.00 MeV   1.458E+01  2.406E-02   11.32 mm   343.19 um   359.88 um  
   4.50 MeV   1.448E+01  2.178E-02   12.28 mm   370.96 um   367.39 um  
   5.00 MeV   1.429E+01  1.991E-02   13.26 mm   397.23 um   374.48 um  
   5.50 MeV   1.405E+01  1.836E-02   14.26 mm   422.55 um   381.27 um  
   6.00 MeV   1.379E+01  1.705E-02   15.27 mm   447.25 um   387.85 um  
   6.50 MeV   1.351E+01  1.592E-02   16.30 mm   471.53 um   394.30 um  
   7.00 MeV   1.323E+01  1.494E-02   17.35 mm   495.55 um   400.67 um  
   8.00 MeV   1.268E+01  1.332E-02   19.52 mm   585.03 um   413.30 um  
   9.00 MeV   1.215E+01  1.204E-02   21.79 mm   668.93 um   425.96 um  
  10.00 MeV   1.166E+01  1.099E-02   24.16 mm   749.58 um   438.80 um  
  11.00 MeV   1.119E+01  1.012E-02   26.62 mm   828.32 um   451.92 um  
  12.00 MeV   1.075E+01  9.386E-03   29.19 mm   906.01 um   465.39 um  
  13.00 MeV   1.033E+01  8.756E-03   31.87 mm   983.26 um   479.30 um  
  14.00 MeV   9.937E+00  8.209E-03   34.64 mm     1.06 mm   493.68 um  
  15.00 MeV   9.568E+00  7.731E-03   37.53 mm     1.14 mm   508.59 um  
  16.00 MeV   9.220E+00  7.307E-03   40.53 mm     1.22 mm   524.05 um  
  17.00 MeV   8.893E+00  6.931E-03   43.64 mm     1.29 mm   540.12 um  
  18.00 MeV   8.585E+00  6.593E-03   46.86 mm     1.37 mm   556.80 um  
  20.00 MeV   8.023E+00  6.012E-03   53.65 mm     1.68 mm   592.12 um  
  22.50 MeV   7.408E+00  5.422E-03   62.79 mm     2.12 mm   640.13 um  
  25.00 MeV   6.902E+00  4.942E-03   72.64 mm     2.54 mm   692.49 um  
  27.50 MeV   6.442E+00  4.544E-03   83.20 mm     2.95 mm   749.27 um  
  30.00 MeV   6.017E+00  4.209E-03   94.51 mm     3.36 mm   810.68 um  
  32.50 MeV   5.680E+00  3.922E-03  106.56 mm     3.77 mm   876.70 um  
  35.00 MeV   5.381E+00  3.673E-03  119.30 mm     4.18 mm   947.10 um  
  37.50 MeV   5.115E+00  3.455E-03  132.72 mm     4.60 mm     1.02 mm  
  40.00 MeV   4.876E+00  3.263E-03  146.82 mm     5.02 mm     1.10 mm  
  45.00 MeV   4.466E+00  2.940E-03  177.01 mm     6.60 mm     1.27 mm  
  50.00 MeV   4.126E+00  2.677E-03  209.83 mm     8.07 mm     1.46 mm  
  55.00 MeV   3.840E+00  2.459E-03  245.21 mm     9.51 mm     1.66 mm  
  60.00 MeV   3.595E+00  2.276E-03  283.13 mm    10.93 mm     1.87 mm  
  65.00 MeV   3.383E+00  2.119E-03  323.52 mm    12.34 mm     2.10 mm  
  70.00 MeV   3.196E+00  1.983E-03  366.36 mm    13.76 mm     2.35 mm  
  80.00 MeV   2.883E+00  1.760E-03  459.19 mm    19.04 mm     2.88 mm  
  90.00 MeV   2.628E+00  1.584E-03  561.56 mm    23.94 mm     3.46 mm  
 100.00 MeV   2.416E+00  1.441E-03  673.38 mm    28.72 mm     4.09 mm  
