   7.00 MeV   5.594E-01  5.435E-04   12.09 um     4999 A      5904 A   
   8.00 MeV   5.200E-01  4.847E-04   14.32 um     6034 A      6488 A   
   9.00 MeV   4.862E-01  4.379E-04   16.71 um     7040 A      7113 A   
  10.00 MeV   4.569E-01  3.998E-04   19.26 um     8037 A      7778 A   
  11.00 MeV   4.312E-01  3.682E-04   21.96 um     9032 A      8483 A   
  12.00 MeV   4.086E-01  3.414E-04   24.83 um     1.00 um     9228 A   
  13.00 MeV   3.885E-01  3.185E-04   27.84 um     1.10 um     1.00 um  
  14.00 MeV   3.705E-01  2.986E-04   31.01 um     1.21 um     1.08 um  
  15.00 MeV   3.543E-01  2.812E-04   34.33 um     1.31 um     1.17 um  
  16.00 MeV   3.396E-01  2.658E-04   37.79 um     1.41 um     1.26 um  
  17.00 MeV   3.282E-01  2.521E-04   41.39 um     1.52 um     1.35 um  
  18.00 MeV   3.171E-01  2.398E-04   45.12 um     1.62 um     1.45 um  
  20.00 MeV   2.957E-01  2.187E-04   52.97 um     2.00 um     1.65 um  
  22.50 MeV   2.739E-01  1.972E-04   63.53 um     2.53 um     1.92 um  
  25.00 MeV   2.555E-01  1.798E-04   74.90 um     3.03 um     2.20 um  
  27.50 MeV   2.397E-01  1.653E-04   87.05 um     3.53 um     2.51 um  
  30.00 MeV   2.260E-01  1.531E-04   99.96 um     4.01 um     2.83 um  
  32.50 MeV   2.140E-01  1.427E-04  113.64 um     4.49 um     3.17 um  
  35.00 MeV   2.034E-01  1.336E-04  128.05 um     4.98 um     3.52 um  
  37.50 MeV   1.939E-01  1.257E-04  143.19 um     5.47 um     3.89 um  
  40.00 MeV   1.854E-01  1.187E-04  159.05 um     5.96 um     4.28 um  
  45.00 MeV   1.706E-01  1.069E-04  192.87 um     7.73 um     5.09 um  
  50.00 MeV   1.583E-01  9.737E-05  229.46 um     9.39 um     5.97 um  
  55.00 MeV   1.479E-01  8.946E-05  268.77 um    11.01 um     6.90 um  
  60.00 MeV   1.389E-01  8.278E-05  310.74 um    12.61 um     7.88 um  
  65.00 MeV   1.311E-01  7.708E-05  355.32 um    14.20 um     8.92 um  
  70.00 MeV   1.241E-01  7.214E-05  402.48 um    15.80 um    10.02 um  
  80.00 MeV   1.125E-01  6.403E-05  504.29 um    21.58 um    12.36 um  
  90.00 MeV   1.031E-01  5.762E-05  615.99 um    26.96 um    14.91 um  
 100.00 MeV   9.533E-02  5.242E-05  737.36 um    32.19 um    17.65 um  
